Round: 1,Round: 2,Election,Round: 3,Round: 4,Round: 5,Round: 6,Round: 7,pyrankvote_winner,filename
"[{'candidate_1': ' 5188'}, {'candidate_2': ' 5159'}, {'candidate_6': ' 5090'}, {'candidate_3': ' 5044'}, {'candidate_4': ' 5021'}, {'candidate_5': ' 4812'}]","[{'candidate_4': ' 6181'}, {'candidate_1': ' 6166'}, {'candidate_2': ' 6143'}, {'candidate_6': ' 5970'}, {'candidate_3': ' 5854'}, {'candidate_5': '0'}]",election_01-22-2021_21-15-43_6cands_0.08833333333333333noise.csv,"[{'candidate_2': ' 7690'}, {'candidate_1': ' 7609'}, {'candidate_4': ' 7600'}, {'candidate_6': ' 7415'}, {'candidate_3': '0'}, {'candidate_5': '0'}]","[{'candidate_4': '10235'}, {'candidate_2': '10064'}, {'candidate_1': '10015'}, {'candidate_6': '0'}, {'candidate_3': '0'}, {'candidate_5': '0'}]","[{'candidate_2': '15405'}, {'candidate_4': '14909'}, {'candidate_1': '0'}, {'candidate_6': '0'}, {'candidate_3': '0'}, {'candidate_5': '0'}]",,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-43_6cands_0.08833333333333333noise.csv
"[{'candidate_2': '12252'}, {'candidate_3': '11662'}, {'candidate_1': ' 9697'}]","[{'candidate_3': '18358'}, {'candidate_2': '15253'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-44_3cands_0.19999999999999998noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-44_3cands_0.19999999999999998noise.csv
"[{'candidate_1': '19941'}, {'candidate_2': '11709'}, {'candidate_3': '10322'}]","[{'candidate_1': '27051'}, {'candidate_2': '14921'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-44_3cands_0.20666666666666667noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-44_3cands_0.20666666666666667noise.csv
"[{'candidate_1': '10692'}, {'candidate_3': ' 9329'}, {'candidate_2': ' 4500'}]","[{'candidate_3': '12384'}, {'candidate_1': '12137'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-44_3cands_0.22999999999999998noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-44_3cands_0.22999999999999998noise.csv
"[{'candidate_3': ' 3797'}, {'candidate_2': ' 2072'}, {'candidate_1': ' 1271'}]",,election_01-22-2021_21-15-44_3cands_0.24noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-44_3cands_0.24noise.csv
"[{'candidate_3': ' 4666'}, {'candidate_1': ' 4180'}, {'candidate_2': ' 3270'}]","[{'candidate_3': ' 6084'}, {'candidate_1': ' 6032'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-44_3cands_0.25333333333333335noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-44_3cands_0.25333333333333335noise.csv
"[{'candidate_3': ' 9717'}, {'candidate_2': ' 9400'}, {'candidate_1': ' 7267'}]","[{'candidate_3': '13526'}, {'candidate_2': '12858'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-44_3cands_0.2833333333333333noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-44_3cands_0.2833333333333333noise.csv
"[{'candidate_1': ' 8259'}, {'candidate_2': ' 6880'}, {'candidate_4': ' 6080'}, {'candidate_3': ' 5803'}]","[{'candidate_1': '10431'}, {'candidate_2': ' 8354'}, {'candidate_4': ' 8237'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-44_4cands_0.125noise.csv,"[{'candidate_1': '15425'}, {'candidate_2': '11597'}, {'candidate_4': '0'}, {'candidate_3': '0'}]",,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-44_4cands_0.125noise.csv
"[{'candidate_4': ' 5792'}, {'candidate_2': ' 5535'}, {'candidate_1': ' 4092'}, {'candidate_3': ' 3483'}]","[{'candidate_4': ' 6838'}, {'candidate_2': ' 6350'}, {'candidate_1': ' 5714'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-44_4cands_0.1475noise.csv,"[{'candidate_4': '10003'}, {'candidate_2': ' 8899'}, {'candidate_1': '0'}, {'candidate_3': '0'}]",,,,,[<Candidate('candidate_4')>],election_01-22-2021_21-15-44_4cands_0.1475noise.csv
"[{'candidate_2': '109'}, {'candidate_4': '103'}, {'candidate_5': '103'}, {'candidate_3': '102'}, {'candidate_1': ' 92'}]","[{'candidate_2': '138'}, {'candidate_4': '125'}, {'candidate_5': '124'}, {'candidate_3': '122'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-44_5cands_0.10200000000000001noise.csv,"[{'candidate_4': '173'}, {'candidate_2': '172'}, {'candidate_5': '164'}, {'candidate_3': '0'}, {'candidate_1': '0'}]","[{'candidate_4': '261'}, {'candidate_2': '248'}, {'candidate_5': '0'}, {'candidate_3': '0'}, {'candidate_1': '0'}]",,,,[<Candidate('candidate_4')>],election_01-22-2021_21-15-44_5cands_0.10200000000000001noise.csv
"[{'candidate_1': '19301'}, {'candidate_2': '14787'}, {'candidate_3': ' 8773'}]","[{'candidate_1': '24416'}, {'candidate_2': '18445'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-45_3cands_0.17666666666666667noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-45_3cands_0.17666666666666667noise.csv
"[{'candidate_2': '16324'}, {'candidate_3': ' 8428'}, {'candidate_1': ' 3585'}]",,election_01-22-2021_21-15-45_3cands_0.19999999999999998noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-45_3cands_0.19999999999999998noise.csv
"[{'candidate_3': '11337'}, {'candidate_1': '10798'}, {'candidate_2': ' 4510'}]","[{'candidate_1': '13686'}, {'candidate_3': '12959'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-45_3cands_0.21666666666666667noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-45_3cands_0.21666666666666667noise.csv
"[{'candidate_1': ' 3092'}, {'candidate_3': ' 2861'}, {'candidate_2': ' 2761'}]","[{'candidate_3': ' 4580'}, {'candidate_1': ' 4134'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-45_3cands_0.22noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-45_3cands_0.22noise.csv
"[{'candidate_2': '16296'}, {'candidate_1': '15525'}, {'candidate_3': '14927'}]","[{'candidate_2': '23814'}, {'candidate_1': '22934'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-45_3cands_0.23666666666666666noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-45_3cands_0.23666666666666666noise.csv
"[{'candidate_3': ' 6374'}, {'candidate_2': ' 4827'}, {'candidate_1': ' 4768'}]","[{'candidate_3': ' 8807'}, {'candidate_2': ' 7162'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-45_3cands_0.2866666666666667noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-45_3cands_0.2866666666666667noise.csv
"[{'candidate_1': '13958'}, {'candidate_4': '11182'}, {'candidate_3': '10856'}, {'candidate_2': ' 8089'}]","[{'candidate_1': '17727'}, {'candidate_4': '13862'}, {'candidate_3': '12496'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-45_4cands_0.205noise.csv,"[{'candidate_1': '23846'}, {'candidate_4': '20239'}, {'candidate_3': '0'}, {'candidate_2': '0'}]",,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-45_4cands_0.205noise.csv
"[{'candidate_2': ' 9073'}, {'candidate_3': ' 7315'}, {'candidate_1': ' 4780'}]","[{'candidate_2': '11714'}, {'candidate_3': ' 9454'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-46_3cands_0.21noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-46_3cands_0.21noise.csv
"[{'candidate_3': '14156'}, {'candidate_1': ' 8178'}, {'candidate_2': ' 5963'}]",,election_01-22-2021_21-15-46_3cands_0.27666666666666667noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-46_3cands_0.27666666666666667noise.csv
"[{'candidate_1': ' 6082'}, {'candidate_3': ' 5942'}, {'candidate_4': ' 5892'}, {'candidate_7': ' 5867'}, {'candidate_5': ' 5805'}, {'candidate_6': ' 5794'}, {'candidate_2': ' 5777'}]","[{'candidate_1': ' 7018'}, {'candidate_3': ' 6978'}, {'candidate_7': ' 6815'}, {'candidate_5': ' 6806'}, {'candidate_4': ' 6780'}, {'candidate_6': ' 6762'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-46_7cands_0.07571428571428572noise.csv,"[{'candidate_1': ' 8370'}, {'candidate_3': ' 8305'}, {'candidate_4': ' 8223'}, {'candidate_7': ' 8162'}, {'candidate_5': ' 8099'}, {'candidate_6': '0'}, {'candidate_2': '0'}]","[{'candidate_1': '10432'}, {'candidate_3': '10314'}, {'candidate_4': '10278'}, {'candidate_7': '10135'}, {'candidate_5': '0'}, {'candidate_6': '0'}, {'candidate_2': '0'}]","[{'candidate_1': '13829'}, {'candidate_4': '13736'}, {'candidate_3': '13594'}, {'candidate_7': '0'}, {'candidate_5': '0'}, {'candidate_6': '0'}, {'candidate_2': '0'}]","[{'candidate_4': '20612'}, {'candidate_1': '20547'}, {'candidate_3': '0'}, {'candidate_7': '0'}, {'candidate_5': '0'}, {'candidate_6': '0'}, {'candidate_2': '0'}]",,[<Candidate('candidate_4')>],election_01-22-2021_21-15-46_7cands_0.07571428571428572noise.csv
"[{'candidate_4': ' 6511'}, {'candidate_2': ' 6385'}, {'candidate_1': ' 5819'}, {'candidate_3': ' 5812'}]","[{'candidate_4': ' 9337'}, {'candidate_2': ' 8085'}, {'candidate_1': ' 7105'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-51_4cands_0.1875noise.csv,"[{'candidate_4': '13525'}, {'candidate_2': '11002'}, {'candidate_1': '0'}, {'candidate_3': '0'}]",,,,,[<Candidate('candidate_4')>],election_01-22-2021_21-15-51_4cands_0.1875noise.csv
"[{'candidate_2': ' 3873'}, {'candidate_3': ' 3632'}, {'candidate_1': ' 3327'}]","[{'candidate_2': ' 5567'}, {'candidate_3': ' 5265'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-52_3cands_0.19666666666666666noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-52_3cands_0.19666666666666666noise.csv
"[{'candidate_2': ' 6058'}, {'candidate_1': ' 5945'}, {'candidate_3': ' 5812'}]","[{'candidate_1': ' 8917'}, {'candidate_2': ' 8898'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-52_3cands_0.22666666666666668noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-52_3cands_0.22666666666666668noise.csv
"[{'candidate_1': ' 5919'}, {'candidate_3': ' 5558'}, {'candidate_2': ' 3786'}]","[{'candidate_3': ' 7721'}, {'candidate_1': ' 7542'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-52_3cands_0.2333333333333333noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-52_3cands_0.2333333333333333noise.csv
"[{'candidate_1': '12095'}, {'candidate_3': '11134'}, {'candidate_2': ' 6783'}]","[{'candidate_1': '16488'}, {'candidate_3': '13524'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-52_3cands_0.25666666666666665noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-52_3cands_0.25666666666666665noise.csv
"[{'candidate_1': ' 4822'}, {'candidate_3': ' 3618'}, {'candidate_2': ' 2269'}]","[{'candidate_1': ' 6106'}, {'candidate_3': ' 4603'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-52_3cands_0.25noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-52_3cands_0.25noise.csv
"[{'candidate_2': ' 7223'}, {'candidate_1': ' 6412'}, {'candidate_3': ' 5623'}]","[{'candidate_1': '10002'}, {'candidate_2': ' 9256'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-52_3cands_0.3noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-52_3cands_0.3noise.csv
"[{'candidate_1': ' 5791'}, {'candidate_2': ' 5418'}, {'candidate_4': ' 5336'}, {'candidate_3': ' 4414'}]","[{'candidate_1': ' 7919'}, {'candidate_2': ' 6607'}, {'candidate_4': ' 6433'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-52_4cands_0.1525noise.csv,"[{'candidate_1': '10528'}, {'candidate_2': '10431'}, {'candidate_4': '0'}, {'candidate_3': '0'}]",,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-52_4cands_0.1525noise.csv
"[{'candidate_1': ' 4561'}, {'candidate_2': ' 4164'}, {'candidate_3': ' 3761'}, {'candidate_4': ' 2616'}]","[{'candidate_1': ' 5196'}, {'candidate_3': ' 4968'}, {'candidate_2': ' 4938'}, {'candidate_4': '0'}]",election_01-22-2021_21-15-52_4cands_0.1675noise.csv,"[{'candidate_3': ' 7640'}, {'candidate_1': ' 7462'}, {'candidate_2': '0'}, {'candidate_4': '0'}]",,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-52_4cands_0.1675noise.csv
"[{'candidate_3': ' 4879'}, {'candidate_1': ' 4836'}, {'candidate_4': ' 3321'}, {'candidate_2': ' 3139'}]","[{'candidate_3': ' 6034'}, {'candidate_1': ' 5504'}, {'candidate_4': ' 4637'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-52_4cands_0.205noise.csv,"[{'candidate_3': ' 8814'}, {'candidate_1': ' 7361'}, {'candidate_4': '0'}, {'candidate_2': '0'}]",,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-52_4cands_0.205noise.csv
"[{'candidate_1': ' 8298'}, {'candidate_3': ' 7502'}, {'candidate_2': ' 7226'}]","[{'candidate_3': '11521'}, {'candidate_1': '11505'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-53_3cands_0.17noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-53_3cands_0.17noise.csv
"[{'candidate_3': ' 5614'}, {'candidate_2': ' 4600'}, {'candidate_1': ' 3051'}]","[{'candidate_3': ' 6858'}, {'candidate_2': ' 6407'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-53_3cands_0.23666666666666666noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-53_3cands_0.23666666666666666noise.csv
"[{'candidate_2': '15985'}, {'candidate_1': '15632'}, {'candidate_3': ' 8558'}]","[{'candidate_2': '20165'}, {'candidate_1': '20010'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-53_3cands_0.25333333333333335noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-53_3cands_0.25333333333333335noise.csv
"[{'candidate_1': '20758'}, {'candidate_2': '13621'}, {'candidate_3': ' 5745'}]",,election_01-22-2021_21-15-53_3cands_0.25noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-53_3cands_0.25noise.csv
"[{'candidate_3': '15588'}, {'candidate_1': '10297'}, {'candidate_2': ' 9272'}]","[{'candidate_3': '17819'}, {'candidate_1': '17338'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-53_3cands_0.26333333333333336noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-53_3cands_0.26333333333333336noise.csv
"[{'candidate_1': ' 7853'}, {'candidate_2': ' 6644'}, {'candidate_3': ' 5907'}]","[{'candidate_1': '10399'}, {'candidate_2': '10005'}, {'candidate_3': '0'}]",election_01-22-2021_21-15-53_3cands_0.2833333333333333noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-53_3cands_0.2833333333333333noise.csv
"[{'candidate_2': ' 1102'}, {'candidate_3': '702'}, {'candidate_1': '437'}]","[{'candidate_2': ' 1263'}, {'candidate_3': '978'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-53_3cands_0.33noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-53_3cands_0.33noise.csv
"[{'candidate_2': '10218'}, {'candidate_3': ' 9255'}, {'candidate_4': ' 8203'}, {'candidate_1': ' 5927'}]","[{'candidate_2': '11698'}, {'candidate_4': '11649'}, {'candidate_3': '10256'}, {'candidate_1': '0'}]",election_01-22-2021_21-15-53_4cands_0.175noise.csv,"[{'candidate_2': '16874'}, {'candidate_4': '16729'}, {'candidate_3': '0'}, {'candidate_1': '0'}]",,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-15-53_4cands_0.175noise.csv
"[{'candidate_3': ' 7985'}, {'candidate_1': ' 7849'}, {'candidate_4': ' 7319'}, {'candidate_2': ' 5548'}]","[{'candidate_3': ' 9822'}, {'candidate_4': ' 9819'}, {'candidate_1': ' 9060'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-53_4cands_0.1825noise.csv,"[{'candidate_4': '14384'}, {'candidate_3': '14317'}, {'candidate_1': '0'}, {'candidate_2': '0'}]",,,,,[<Candidate('candidate_4')>],election_01-22-2021_21-15-53_4cands_0.1825noise.csv
"[{'candidate_1': '24176'}, {'candidate_3': '14202'}, {'candidate_2': ' 7497'}]",,election_01-22-2021_21-15-54_3cands_0.30333333333333334noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-54_3cands_0.30333333333333334noise.csv
"[{'candidate_3': ' 4891'}, {'candidate_1': ' 4090'}, {'candidate_2': ' 1986'}]","[{'candidate_3': ' 5910'}, {'candidate_1': ' 5057'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-54_3cands_0.33noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-15-54_3cands_0.33noise.csv
"[{'candidate_4': '783'}, {'candidate_1': '741'}, {'candidate_3': '468'}, {'candidate_2': '452'}]","[{'candidate_1': '943'}, {'candidate_4': '898'}, {'candidate_3': '603'}, {'candidate_2': '0'}]",election_01-22-2021_21-15-54_4cands_0.14noise.csv,"[{'candidate_1': ' 1285'}, {'candidate_4': ' 1159'}, {'candidate_3': '0'}, {'candidate_2': '0'}]",,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-15-54_4cands_0.14noise.csv
"[{'candidate_3': '12544'}, {'candidate_1': '10570'}, {'candidate_2': ' 8281'}]","[{'candidate_3': '15922'}, {'candidate_1': '15473'}, {'candidate_2': '0'}]",election_01-22-2021_21-19-32_3cands_0.18000000000000002noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-19-32_3cands_0.18000000000000002noise.csv
"[{'candidate_1': '11429'}, {'candidate_3': ' 9548'}, {'candidate_2': ' 6329'}]","[{'candidate_1': '14378'}, {'candidate_3': '12928'}, {'candidate_2': '0'}]",election_01-22-2021_21-19-32_3cands_0.21333333333333335noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-19-32_3cands_0.21333333333333335noise.csv
"[{'candidate_2': ' 4998'}, {'candidate_3': ' 4444'}, {'candidate_1': ' 2163'}]","[{'candidate_2': ' 5885'}, {'candidate_3': ' 5720'}, {'candidate_1': '0'}]",election_01-22-2021_21-19-32_3cands_0.21noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-19-32_3cands_0.21noise.csv
"[{'candidate_3': ' 6322'}, {'candidate_1': ' 5793'}, {'candidate_2': ' 4520'}]","[{'candidate_3': ' 8957'}, {'candidate_1': ' 7678'}, {'candidate_2': '0'}]",election_01-22-2021_21-19-32_3cands_0.22999999999999998noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-19-32_3cands_0.22999999999999998noise.csv
"[{'candidate_3': '10321'}, {'candidate_2': ' 9779'}, {'candidate_1': ' 9039'}]","[{'candidate_3': '14743'}, {'candidate_2': '14396'}, {'candidate_1': '0'}]",election_01-22-2021_21-19-32_3cands_0.27666666666666667noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-19-32_3cands_0.27666666666666667noise.csv
"[{'candidate_1': ' 6055'}, {'candidate_2': ' 5425'}, {'candidate_3': ' 5410'}]","[{'candidate_1': ' 8885'}, {'candidate_2': ' 8005'}, {'candidate_3': '0'}]",election_01-22-2021_21-19-32_3cands_0.30333333333333334noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-19-32_3cands_0.30333333333333334noise.csv
"[{'candidate_3': ' 6158'}, {'candidate_2': ' 5303'}, {'candidate_1': ' 4234'}, {'candidate_4': ' 4227'}]","[{'candidate_3': ' 7357'}, {'candidate_2': ' 6379'}, {'candidate_1': ' 6186'}, {'candidate_4': '0'}]",election_01-22-2021_21-19-32_4cands_0.1475noise.csv,"[{'candidate_3': '10527'}, {'candidate_2': ' 9395'}, {'candidate_1': '0'}, {'candidate_4': '0'}]",,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-19-32_4cands_0.1475noise.csv
"[{'candidate_3': ' 4309'}, {'candidate_4': ' 4237'}, {'candidate_2': ' 4149'}, {'candidate_1': ' 3539'}]","[{'candidate_2': ' 5887'}, {'candidate_4': ' 5202'}, {'candidate_3': ' 5145'}, {'candidate_1': '0'}]",election_01-22-2021_21-19-32_4cands_0.1675noise.csv,"[{'candidate_2': ' 8132'}, {'candidate_4': ' 8102'}, {'candidate_3': '0'}, {'candidate_1': '0'}]",,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-19-32_4cands_0.1675noise.csv
"[{'candidate_3': ' 4379'}, {'candidate_2': ' 4375'}, {'candidate_4': ' 4290'}, {'candidate_5': ' 4253'}, {'candidate_1': ' 4005'}]","[{'candidate_2': ' 5525'}, {'candidate_4': ' 5393'}, {'candidate_5': ' 5203'}, {'candidate_3': ' 5181'}, {'candidate_1': '0'}]",election_01-22-2021_21-19-32_5cands_0.174noise.csv,"[{'candidate_2': ' 7367'}, {'candidate_5': ' 7039'}, {'candidate_4': ' 6896'}, {'candidate_3': '0'}, {'candidate_1': '0'}]","[{'candidate_2': '10943'}, {'candidate_5': '10359'}, {'candidate_4': '0'}, {'candidate_3': '0'}, {'candidate_1': '0'}]",,,,[<Candidate('candidate_2')>],election_01-22-2021_21-19-32_5cands_0.174noise.csv
"[{'candidate_3': ' 2093'}, {'candidate_2': ' 2047'}, {'candidate_1': ' 1901'}]","[{'candidate_3': ' 3053'}, {'candidate_2': ' 2988'}, {'candidate_1': '0'}]",election_01-22-2021_21-19-33_3cands_0.2833333333333333noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-19-33_3cands_0.2833333333333333noise.csv
"[{'candidate_6': ' 5653'}, {'candidate_8': ' 5642'}, {'candidate_2': ' 5617'}, {'candidate_7': ' 5616'}, {'candidate_4': ' 5612'}, {'candidate_3': ' 5606'}, {'candidate_5': ' 5606'}, {'candidate_1': ' 5569'}]","[{'candidate_6': ' 6485'}, {'candidate_7': ' 6434'}, {'candidate_8': ' 6420'}, {'candidate_3': ' 6419'}, {'candidate_2': ' 6396'}, {'candidate_4': ' 6389'}, {'candidate_5': ' 6378'}, {'candidate_1': '0'}]",election_01-22-2021_21-19-33_8cands_0.09375noise.csv,"[{'candidate_6': ' 7536'}, {'candidate_3': ' 7499'}, {'candidate_8': ' 7495'}, {'candidate_7': ' 7493'}, {'candidate_2': ' 7482'}, {'candidate_4': ' 7416'}, {'candidate_5': '0'}, {'candidate_1': '0'}]","[{'candidate_8': ' 9015'}, {'candidate_7': ' 8986'}, {'candidate_6': ' 8979'}, {'candidate_2': ' 8977'}, {'candidate_3': ' 8964'}, {'candidate_4': '0'}, {'candidate_5': '0'}, {'candidate_1': '0'}]","[{'candidate_8': '11290'}, {'candidate_6': '11249'}, {'candidate_2': '11201'}, {'candidate_7': '11181'}, {'candidate_3': '0'}, {'candidate_4': '0'}, {'candidate_5': '0'}, {'candidate_1': '0'}]","[{'candidate_8': '15023'}, {'candidate_6': '14998'}, {'candidate_2': '14900'}, {'candidate_7': '0'}, {'candidate_3': '0'}, {'candidate_4': '0'}, {'candidate_5': '0'}, {'candidate_1': '0'}]","[{'candidate_6': '22554'}, {'candidate_8': '22367'}, {'candidate_2': '0'}, {'candidate_7': '0'}, {'candidate_3': '0'}, {'candidate_4': '0'}, {'candidate_5': '0'}, {'candidate_1': '0'}]",[<Candidate('candidate_6')>],election_01-22-2021_21-19-33_8cands_0.09375noise.csv
