ballot_id,rank,choice
343966,3,Kate I. Noble
343966,4,$UNDERVOTE
343966,5,$UNDERVOTE
343966,6,$UNDERVOTE
90106,1,Kate I. Noble
90106,2,Joseph M. Maestas
90106,3,Peter N. Ives
90106,4,Ronald S. Trujillo
90106,5,Alan Webber
90106,6,$UNDERVOTE
695086,1,Kate I. Noble
695086,2,Joseph M. Maestas
695086,3,Alan Webber
695086,4,Ronald S. Trujillo
695086,5,Peter N. Ives
695086,6,$UNDERVOTE
200410,1,Peter N. Ives
200410,2,Kate I. Noble
200410,3,Joseph M. Maestas
200410,4,Alan Webber
200410,5,Ronald S. Trujillo
200410,6,$UNDERVOTE
148419,1,Alan Webber
148419,2,Kate I. Noble
148419,3,Ronald S. Trujillo
148419,4,Joseph M. Maestas
148419,5,Peter N. Ives
148419,6,$UNDERVOTE
73285,1,Alan Webber
73285,2,Peter N. Ives
73285,3,Joseph M. Maestas
73285,4,Ronald S. Trujillo
73285,5,Kate I. Noble
73285,6,$UNDERVOTE
406653,1,Alan Webber
406653,2,$UNDERVOTE
406653,3,$UNDERVOTE
406653,4,$UNDERVOTE
406653,5,$UNDERVOTE
406653,6,$UNDERVOTE
603303,1,Alan Webber
603303,2,Peter N. Ives
603303,3,Kate I. Noble
603303,4,Joseph M. Maestas
603303,5,Ronald S. Trujillo
603303,6,$UNDERVOTE
475092,1,Alan Webber
475092,2,Joseph M. Maestas
475092,3,Peter N. Ives
475092,4,Kate I. Noble
475092,5,$UNDERVOTE
475092,6,$UNDERVOTE
36574,1,Alan Webber
36574,2,$UNDERVOTE
36574,3,$UNDERVOTE
36574,4,$UNDERVOTE
36574,5,$UNDERVOTE
36574,6,$UNDERVOTE
634025,1,Alan Webber
634025,2,$UNDERVOTE
634025,3,$UNDERVOTE
634025,4,$UNDERVOTE
634025,5,$UNDERVOTE
634025,6,$UNDERVOTE
575550,1,Alan Webber
575550,2,Kate I. Noble
575550,3,Joseph M. Maestas
575550,4,Peter N. Ives
575550,5,Ronald S. Trujillo
575550,6,$UNDERVOTE
43093,1,Alan Webber
43093,2,Kate I. Noble
43093,3,Joseph M. Maestas
43093,4,Peter N. Ives
43093,5,Ronald S. Trujillo
43093,6,$UNDERVOTE
555472,1,Alan Webber
555472,2,Peter N. Ives
555472,3,Kate I. Noble
555472,4,Ronald S. Trujillo
555472,5,Joseph M. Maestas
555472,6,$UNDERVOTE
695517,1,Alan Webber
695517,2,Kate I. Noble
695517,3,Peter N. Ives
695517,4,Joseph M. Maestas
695517,5,Ronald S. Trujillo
695517,6,$UNDERVOTE
759899,1,Alan Webber
759899,2,Kate I. Noble
759899,3,Joseph M. Maestas
759899,4,Peter N. Ives
759899,5,Ronald S. Trujillo
759899,6,$UNDERVOTE
922719,1,Kate I. Noble
922719,2,Alan Webber
922719,3,Peter N. Ives
922719,4,Joseph M. Maestas
922719,5,Ronald S. Trujillo
922719,6,$UNDERVOTE
588249,1,Alan Webber
588249,2,Kate I. Noble
588249,3,Peter N. Ives
588249,4,Joseph M. Maestas
588249,5,Ronald S. Trujillo
588249,6,$UNDERVOTE
743358,1,Alan Webber
743358,2,Joseph M. Maestas
743358,3,Ronald S. Trujillo
743358,4,Peter N. Ives
743358,5,Kate I. Noble
743358,6,$UNDERVOTE
1643,1,Kate I. Noble
1643,2,Ronald S. Trujillo
1643,3,Alan Webber
1643,4,Peter N. Ives
1643,5,Joseph M. Maestas
1643,6,$UNDERVOTE
149617,1,Peter N. Ives
149617,2,Joseph M. Maestas
149617,3,Kate I. Noble
149617,4,Ronald S. Trujillo
149617,5,Alan Webber
149617,6,$UNDERVOTE
434512,1,Alan Webber
434512,2,Peter N. Ives
434512,3,Kate I. Noble
434512,4,Joseph M. Maestas
434512,5,Ronald S. Trujillo
434512,6,$UNDERVOTE
662691,1,Alan Webber
662691,2,Kate I. Noble
662691,3,Joseph M. Maestas
662691,4,$UNDERVOTE
662691,5,$UNDERVOTE
662691,6,$UNDERVOTE
82060,1,Kate I. Noble
82060,2,Alan Webber
82060,3,$UNDERVOTE
82060,4,$UNDERVOTE
82060,5,$UNDERVOTE
82060,6,$UNDERVOTE
63461,1,Alan Webber
63461,2,Kate I. Noble
63461,3,Joseph M. Maestas
63461,4,Peter N. Ives
63461,5,Ronald S. Trujillo
63461,6,$UNDERVOTE
202443,1,Alan Webber
202443,2,Joseph M. Maestas
202443,3,Kate I. Noble
202443,4,Ronald S. Trujillo
202443,5,Peter N. Ives
202443,6,$UNDERVOTE
40451,1,Alan Webber
40451,2,Kate I. Noble
40451,3,Joseph M. Maestas
40451,4,$UNDERVOTE
40451,5,$UNDERVOTE
40451,6,$UNDERVOTE
193622,1,Alan Webber
193622,2,Ronald S. Trujillo
193622,3,Peter N. Ives
193622,4,Kate I. Noble
193622,5,$UNDERVOTE
193622,6,$UNDERVOTE
587377,1,Kate I. Noble
587377,2,Joseph M. Maestas
587377,3,Alan Webber
587377,4,Peter N. Ives
587377,5,Ronald S. Trujillo
587377,6,$UNDERVOTE
264840,1,Ronald S. Trujillo
264840,2,Kate I. Noble
264840,3,Joseph M. Maestas
264840,4,Peter N. Ives
264840,5,Alan Webber
264840,6,$UNDERVOTE
292993,1,Kate I. Noble
292993,2,Joseph M. Maestas
292993,3,Alan Webber
292993,4,Peter N. Ives
292993,5,Ronald S. Trujillo
292993,6,$UNDERVOTE
396044,1,Alan Webber
396044,2,Kate I. Noble
396044,3,Joseph M. Maestas
396044,4,Peter N. Ives
396044,5,Ronald S. Trujillo
396044,6,$UNDERVOTE
614169,1,Joseph M. Maestas
614169,2,Kate I. Noble
614169,3,Alan Webber
614169,4,$UNDERVOTE
614169,5,$UNDERVOTE
614169,6,$UNDERVOTE
912251,1,Ronald S. Trujillo
912251,2,Kate I. Noble
912251,3,Alan Webber
912251,4,Peter N. Ives
912251,5,Joseph M. Maestas
912251,6,$UNDERVOTE
798161,1,Alan Webber
798161,2,Kate I. Noble
798161,3,Peter N. Ives
798161,4,Joseph M. Maestas
798161,5,Ronald S. Trujillo
798161,6,$UNDERVOTE
144582,1,Peter N. Ives
144582,2,Ronald S. Trujillo
144582,3,Alan Webber
144582,4,$UNDERVOTE
144582,5,$UNDERVOTE
144582,6,$UNDERVOTE
383780,1,Alan Webber
383780,2,Peter N. Ives
383780,3,Kate I. Noble
383780,4,$UNDERVOTE
383780,5,$UNDERVOTE
383780,6,$UNDERVOTE
191188,1,Kate I. Noble
191188,2,Alan Webber
191188,3,Joseph M. Maestas
191188,4,Peter N. Ives
191188,5,Ronald S. Trujillo
191188,6,$UNDERVOTE
278291,1,Peter N. Ives
278291,2,Kate I. Noble
278291,3,Joseph M. Maestas
278291,4,Alan Webber
278291,5,Ronald S. Trujillo
278291,6,$UNDERVOTE
215178,1,Alan Webber
215178,2,Joseph M. Maestas
215178,3,Kate I. Noble
215178,4,Peter N. Ives
215178,5,Ronald S. Trujillo
215178,6,$UNDERVOTE
573583,1,Alan Webber
573583,2,Peter N. Ives
573583,3,Joseph M. Maestas
573583,4,$UNDERVOTE
573583,5,$UNDERVOTE
573583,6,$UNDERVOTE
774037,1,Peter N. Ives
774037,2,Ronald S. Trujillo
774037,3,Alan Webber
774037,4,$UNDERVOTE
774037,5,$UNDERVOTE
774037,6,$UNDERVOTE
511984,1,Alan Webber
511984,2,Kate I. Noble
511984,3,Peter N. Ives
511984,4,Ronald S. Trujillo
511984,5,Joseph M. Maestas
511984,6,$UNDERVOTE
805300,1,Alan Webber
805300,2,Joseph M. Maestas
805300,3,Kate I. Noble
805300,4,Peter N. Ives
805300,5,$UNDERVOTE
805300,6,$UNDERVOTE
200956,1,Kate I. Noble
200956,2,Alan Webber
200956,3,Joseph M. Maestas
200956,4,Peter N. Ives
200956,5,Ronald S. Trujillo
200956,6,$UNDERVOTE
782882,1,Alan Webber
782882,2,Peter N. Ives
782882,3,Kate I. Noble
782882,4,Joseph M. Maestas
782882,5,Ronald S. Trujillo
782882,6,$UNDERVOTE
309185,1,Kate I. Noble
309185,2,Peter N. Ives
309185,3,Alan Webber
309185,4,$UNDERVOTE
309185,5,$UNDERVOTE
309185,6,$UNDERVOTE
171724,1,Joseph M. Maestas
171724,2,Alan Webber
171724,3,Kate I. Noble
171724,4,Ronald S. Trujillo
171724,5,Peter N. Ives
171724,6,$UNDERVOTE
983049,1,Kate I. Noble
983049,2,Alan Webber
983049,3,Peter N. Ives
983049,4,Joseph M. Maestas
983049,5,Ronald S. Trujillo
983049,6,$UNDERVOTE
387588,1,Alan Webber
387588,2,Joseph M. Maestas
387588,3,$UNDERVOTE
387588,4,$UNDERVOTE
387588,5,$UNDERVOTE
387588,6,$UNDERVOTE
823751,1,Kate I. Noble
823751,2,Joseph M. Maestas
823751,3,Ronald S. Trujillo
823751,4,Peter N. Ives
823751,5,$UNDERVOTE
823751,6,$UNDERVOTE
577083,1,Kate I. Noble
577083,2,Alan Webber
577083,3,$UNDERVOTE
577083,4,$UNDERVOTE
577083,5,$UNDERVOTE
577083,6,$UNDERVOTE
266529,1,Alan Webber
266529,2,Peter N. Ives
266529,3,Kate I. Noble
266529,4,Joseph M. Maestas
266529,5,Ronald S. Trujillo
266529,6,$UNDERVOTE
511442,1,Joseph M. Maestas
511442,2,Peter N. Ives
511442,3,Kate I. Noble
511442,4,Alan Webber
511442,5,Ronald S. Trujillo
511442,6,$UNDERVOTE
956384,1,Peter N. Ives
956384,2,Kate I. Noble
956384,3,$UNDERVOTE
956384,4,$UNDERVOTE
956384,5,$UNDERVOTE
956384,6,$UNDERVOTE
697353,1,Alan Webber
697353,2,Joseph M. Maestas
697353,3,Kate I. Noble
697353,4,Peter N. Ives
697353,5,Ronald S. Trujillo
697353,6,$UNDERVOTE
953415,1,Alan Webber
953415,2,Peter N. Ives
953415,3,$UNDERVOTE
953415,4,$UNDERVOTE
953415,5,$UNDERVOTE
953415,6,$UNDERVOTE
96227,1,Alan Webber
96227,2,Kate I. Noble
96227,3,Joseph M. Maestas
96227,4,Peter N. Ives
96227,5,Ronald S. Trujillo
96227,6,$UNDERVOTE
532550,1,Kate I. Noble
532550,2,Joseph M. Maestas
532550,3,Ronald S. Trujillo
532550,4,Peter N. Ives
532550,5,Alan Webber
532550,6,$UNDERVOTE
925875,1,Alan Webber
925875,2,Peter N. Ives
925875,3,$UNDERVOTE
925875,4,$UNDERVOTE
925875,5,$UNDERVOTE
925875,6,$UNDERVOTE
303935,1,Ronald S. Trujillo
303935,2,Joseph M. Maestas
303935,3,Peter N. Ives
303935,4,Kate I. Noble
303935,5,Alan Webber
303935,6,$UNDERVOTE
111230,1,Alan Webber
111230,2,Kate I. Noble
111230,3,Peter N. Ives
111230,4,$UNDERVOTE
111230,5,$UNDERVOTE
111230,6,$UNDERVOTE
610926,1,Kate I. Noble
610926,2,Joseph M. Maestas
610926,3,Alan Webber
610926,4,Peter N. Ives
610926,5,Ronald S. Trujillo
610926,6,$UNDERVOTE
776953,1,Alan Webber
776953,2,Kate I. Noble
776953,3,Peter N. Ives
776953,4,Joseph M. Maestas
776953,5,Ronald S. Trujillo
776953,6,$UNDERVOTE
212281,1,Alan Webber
212281,2,$UNDERVOTE
212281,3,$UNDERVOTE
212281,4,$UNDERVOTE
212281,5,$UNDERVOTE
212281,6,$UNDERVOTE
681681,1,Ronald S. Trujillo
681681,2,$UNDERVOTE
681681,3,$UNDERVOTE
681681,4,$UNDERVOTE
681681,5,$UNDERVOTE
681681,6,$UNDERVOTE
648681,1,Alan Webber
648681,2,Kate I. Noble
648681,3,Peter N. Ives
648681,4,Ronald S. Trujillo
648681,5,Joseph M. Maestas
648681,6,$UNDERVOTE
88442,1,Alan Webber
88442,2,Kate I. Noble
88442,3,Joseph M. Maestas
88442,4,$UNDERVOTE
88442,5,$UNDERVOTE
88442,6,$UNDERVOTE
664211,1,Alan Webber
664211,2,Kate I. Noble
664211,3,Joseph M. Maestas
664211,4,Peter N. Ives
664211,5,Ronald S. Trujillo
664211,6,$UNDERVOTE
273735,1,Alan Webber
273735,2,Kate I. Noble
273735,3,Joseph M. Maestas
273735,4,Peter N. Ives
273735,5,Ronald S. Trujillo
273735,6,$UNDERVOTE
658119,1,Joseph M. Maestas
658119,2,Kate I. Noble
658119,3,Alan Webber
658119,4,Peter N. Ives
658119,5,Ronald S. Trujillo
658119,6,$UNDERVOTE
984630,1,Kate I. Noble
984630,2,Peter N. Ives
984630,3,Alan Webber
984630,4,$UNDERVOTE
984630,5,$UNDERVOTE
984630,6,$UNDERVOTE
58258,1,Alan Webber
58258,2,Kate I. Noble
58258,3,Peter N. Ives
58258,4,Joseph M. Maestas
58258,5,Ronald S. Trujillo
58258,6,$UNDERVOTE
688978,1,Peter N. Ives
688978,2,Alan Webber
688978,3,Ronald S. Trujillo
688978,4,Kate I. Noble
688978,5,Joseph M. Maestas
688978,6,$UNDERVOTE
824360,1,Alan Webber
824360,2,Ronald S. Trujillo
824360,3,Kate I. Noble
824360,4,Peter N. Ives
824360,5,Joseph M. Maestas
824360,6,$UNDERVOTE
247079,1,Joseph M. Maestas
247079,2,$UNDERVOTE
247079,3,$UNDERVOTE
247079,4,$UNDERVOTE
247079,5,$UNDERVOTE
247079,6,$UNDERVOTE
697829,1,Alan Webber
697829,2,Joseph M. Maestas
697829,3,Kate I. Noble
697829,4,Peter N. Ives
697829,5,Ronald S. Trujillo
697829,6,$UNDERVOTE
304391,1,Alan Webber
304391,2,Joseph M. Maestas
304391,3,Peter N. Ives
304391,4,$UNDERVOTE
304391,5,$UNDERVOTE
304391,6,$UNDERVOTE
318404,1,Kate I. Noble
318404,2,$UNDERVOTE
318404,3,$UNDERVOTE
318404,4,$UNDERVOTE
318404,5,$UNDERVOTE
318404,6,$UNDERVOTE
546377,1,Ronald S. Trujillo
546377,2,Joseph M. Maestas
546377,3,Peter N. Ives
546377,4,$UNDERVOTE
546377,5,$UNDERVOTE
546377,6,$UNDERVOTE
747258,1,Joseph M. Maestas
747258,2,Alan Webber
747258,3,Peter N. Ives
747258,4,$UNDERVOTE
747258,5,$UNDERVOTE
747258,6,$UNDERVOTE
68526,1,Alan Webber
68526,2,Joseph M. Maestas
68526,3,Ronald S. Trujillo
68526,4,$UNDERVOTE
68526,5,$UNDERVOTE
68526,6,$UNDERVOTE
913172,1,Kate I. Noble
913172,2,Alan Webber
913172,3,Peter N. Ives
913172,4,Ronald S. Trujillo
913172,5,Joseph M. Maestas
913172,6,$UNDERVOTE
409089,1,$UNDERVOTE
409089,2,$UNDERVOTE
409089,3,$UNDERVOTE
409089,4,$UNDERVOTE
409089,5,$UNDERVOTE
409089,6,$UNDERVOTE
910590,1,Alan Webber
910590,2,Ronald S. Trujillo
910590,3,Kate I. Noble
910590,4,Peter N. Ives
910590,5,Joseph M. Maestas
910590,6,$UNDERVOTE
872209,1,Joseph M. Maestas
872209,2,Peter N. Ives
872209,3,Ronald S. Trujillo
872209,4,Kate I. Noble
872209,5,Alan Webber
872209,6,$UNDERVOTE
375414,1,Alan Webber
375414,2,Kate I. Noble
375414,3,Peter N. Ives
375414,4,Joseph M. Maestas
375414,5,$UNDERVOTE
375414,6,$UNDERVOTE
386626,1,Ronald S. Trujillo
386626,2,$UNDERVOTE
386626,3,$UNDERVOTE
386626,4,$UNDERVOTE
386626,5,$UNDERVOTE
386626,6,$UNDERVOTE
401867,1,Alan Webber
401867,2,Peter N. Ives
401867,3,Kate I. Noble
401867,4,$UNDERVOTE
401867,5,$UNDERVOTE
401867,6,$UNDERVOTE
115007,1,Alan Webber
115007,2,Kate I. Noble
115007,3,Peter N. Ives
115007,4,Joseph M. Maestas
115007,5,Ronald S. Trujillo
115007,6,$UNDERVOTE
178567,1,Alan Webber
178567,2,Peter N. Ives
178567,3,Kate I. Noble
178567,4,Joseph M. Maestas
178567,5,Ronald S. Trujillo
178567,6,$UNDERVOTE
266053,1,Alan Webber
266053,2,Peter N. Ives
266053,3,Kate I. Noble
266053,4,Joseph M. Maestas
266053,5,Ronald S. Trujillo
266053,6,$UNDERVOTE
93837,1,Alan Webber
93837,2,Kate I. Noble
93837,3,Ronald S. Trujillo
93837,4,$UNDERVOTE
93837,5,$UNDERVOTE
93837,6,$UNDERVOTE
805114,1,Alan Webber
805114,2,Kate I. Noble
805114,3,Ronald S. Trujillo
805114,4,Peter N. Ives
805114,5,Joseph M. Maestas
805114,6,$UNDERVOTE
100344,1,Joseph M. Maestas
100344,2,Kate I. Noble
100344,3,Peter N. Ives
100344,4,$UNDERVOTE
100344,5,$UNDERVOTE
100344,6,$UNDERVOTE
377053,1,Kate I. Noble
377053,2,Ronald S. Trujillo
377053,3,Peter N. Ives
377053,4,Joseph M. Maestas
377053,5,Alan Webber
377053,6,$UNDERVOTE
191611,1,Alan Webber
191611,2,Joseph M. Maestas
191611,3,Peter N. Ives
191611,4,Kate I. Noble
191611,5,$UNDERVOTE
191611,6,$UNDERVOTE
611532,1,Alan Webber
611532,2,Joseph M. Maestas
611532,3,Peter N. Ives
611532,4,Kate I. Noble
611532,5,$UNDERVOTE
611532,6,$UNDERVOTE
670518,1,Alan Webber
670518,2,Kate I. Noble
670518,3,Peter N. Ives
670518,4,Joseph M. Maestas
670518,5,Ronald S. Trujillo
670518,6,$UNDERVOTE
561173,1,Peter N. Ives
561173,2,Ronald S. Trujillo
561173,3,$UNDERVOTE
561173,4,$UNDERVOTE
561173,5,$UNDERVOTE
561173,6,$UNDERVOTE
857900,1,Alan Webber
857900,2,Kate I. Noble
857900,3,$UNDERVOTE
857900,4,$UNDERVOTE
857900,5,$UNDERVOTE
857900,6,$UNDERVOTE
936644,1,Peter N. Ives
936644,2,Alan Webber
936644,3,Kate I. Noble
936644,4,Joseph M. Maestas
936644,5,Ronald S. Trujillo
936644,6,$UNDERVOTE
73312,1,Alan Webber
73312,2,Peter N. Ives
73312,3,Joseph M. Maestas
73312,4,$UNDERVOTE
73312,5,$UNDERVOTE
73312,6,$UNDERVOTE
709214,1,Kate I. Noble
709214,2,Alan Webber
709214,3,$UNDERVOTE
709214,4,$UNDERVOTE
709214,5,$UNDERVOTE
709214,6,$UNDERVOTE
415469,1,Joseph M. Maestas
415469,2,Kate I. Noble
415469,3,Ronald S. Trujillo
415469,4,Alan Webber
415469,5,Peter N. Ives
415469,6,$UNDERVOTE
929521,1,Kate I. Noble
929521,2,Joseph M. Maestas
929521,3,Ronald S. Trujillo
929521,4,Alan Webber
929521,5,Peter N. Ives
929521,6,$UNDERVOTE
227926,1,Alan Webber
227926,2,$UNDERVOTE
227926,3,$UNDERVOTE
227926,4,$UNDERVOTE
227926,5,$UNDERVOTE
227926,6,$UNDERVOTE
163551,1,Alan Webber
163551,2,Kate I. Noble
163551,3,Peter N. Ives
163551,4,Joseph M. Maestas
163551,5,Ronald S. Trujillo
163551,6,$UNDERVOTE
370383,1,Alan Webber
370383,2,Joseph M. Maestas
370383,3,Kate I. Noble
370383,4,Peter N. Ives
370383,5,Ronald S. Trujillo
370383,6,$UNDERVOTE
447204,1,Alan Webber
447204,2,Peter N. Ives
447204,3,Kate I. Noble
447204,4,Joseph M. Maestas
447204,5,Ronald S. Trujillo
447204,6,$UNDERVOTE
323824,1,Kate I. Noble
323824,2,Peter N. Ives
323824,3,Alan Webber
323824,4,Ronald S. Trujillo
323824,5,Joseph M. Maestas
323824,6,$UNDERVOTE
593125,1,Alan Webber
593125,2,Kate I. Noble
593125,3,Peter N. Ives
593125,4,Ronald S. Trujillo
593125,5,Joseph M. Maestas
593125,6,$UNDERVOTE
970122,1,Kate I. Noble
970122,2,Alan Webber
970122,3,Joseph M. Maestas
970122,4,Ronald S. Trujillo
970122,5,Peter N. Ives
970122,6,$UNDERVOTE
689272,1,Alan Webber
689272,2,Kate I. Noble
689272,3,Ronald S. Trujillo
689272,4,$UNDERVOTE
689272,5,$UNDERVOTE
689272,6,$UNDERVOTE
24319,1,Joseph M. Maestas
24319,2,Peter N. Ives
24319,3,Ronald S. Trujillo
24319,4,Alan Webber
24319,5,Kate I. Noble
24319,6,$UNDERVOTE
140008,1,Kate I. Noble
140008,2,Peter N. Ives
140008,3,Alan Webber
140008,4,$UNDERVOTE
140008,5,$UNDERVOTE
140008,6,$UNDERVOTE
920558,1,Alan Webber
920558,2,Peter N. Ives
920558,3,Joseph M. Maestas
920558,4,Kate I. Noble
920558,5,Ronald S. Trujillo
920558,6,$UNDERVOTE
363237,1,Joseph M. Maestas
363237,2,Alan Webber
363237,3,Ronald S. Trujillo
363237,4,Peter N. Ives
363237,5,$UNDERVOTE
363237,6,$UNDERVOTE
289063,1,Alan Webber
289063,2,Peter N. Ives
289063,3,Kate I. Noble
289063,4,$UNDERVOTE
289063,5,$UNDERVOTE
289063,6,$UNDERVOTE
298572,1,Alan Webber
298572,2,Ronald S. Trujillo
298572,3,Kate I. Noble
298572,4,Joseph M. Maestas
298572,5,Peter N. Ives
298572,6,$UNDERVOTE
477368,1,Kate I. Noble
477368,2,Peter N. Ives
477368,3,Alan Webber
477368,4,$UNDERVOTE
477368,5,$UNDERVOTE
477368,6,$UNDERVOTE
3256,1,Kate I. Noble
3256,2,Alan Webber
3256,3,$UNDERVOTE
3256,4,$UNDERVOTE
3256,5,$UNDERVOTE
3256,6,$UNDERVOTE
921375,1,Alan Webber
921375,2,Kate I. Noble
921375,3,Joseph M. Maestas
921375,4,$UNDERVOTE
921375,5,$UNDERVOTE
921375,6,$UNDERVOTE
282704,1,Alan Webber
282704,2,Kate I. Noble
282704,3,$UNDERVOTE
282704,4,$UNDERVOTE
282704,5,$UNDERVOTE
282704,6,$UNDERVOTE
924469,1,Alan Webber
924469,2,$UNDERVOTE
924469,3,$UNDERVOTE
924469,4,$UNDERVOTE
924469,5,$UNDERVOTE
924469,6,$UNDERVOTE
711366,1,Kate I. Noble
711366,2,Alan Webber
711366,3,$UNDERVOTE
711366,4,$UNDERVOTE
711366,5,$UNDERVOTE
711366,6,$UNDERVOTE
318792,1,Ronald S. Trujillo
318792,2,Peter N. Ives
318792,3,$UNDERVOTE
318792,4,$UNDERVOTE
318792,5,$UNDERVOTE
318792,6,$UNDERVOTE
94143,1,Alan Webber
94143,2,Kate I. Noble
94143,3,Peter N. Ives
94143,4,$UNDERVOTE
94143,5,$UNDERVOTE
94143,6,$UNDERVOTE
768335,1,Peter N. Ives
768335,2,Kate I. Noble
768335,3,Alan Webber
768335,4,$UNDERVOTE
768335,5,$UNDERVOTE
768335,6,$UNDERVOTE
276105,1,Alan Webber
276105,2,Joseph M. Maestas
276105,3,Kate I. Noble
276105,4,Peter N. Ives
276105,5,Ronald S. Trujillo
276105,6,$UNDERVOTE
788769,1,Ronald S. Trujillo
788769,2,Joseph M. Maestas
788769,3,Peter N. Ives
788769,4,Kate I. Noble
788769,5,$UNDERVOTE
788769,6,$UNDERVOTE
616697,1,Kate I. Noble
616697,2,Alan Webber
616697,3,$UNDERVOTE
616697,4,$UNDERVOTE
616697,5,$UNDERVOTE
616697,6,$UNDERVOTE
950672,1,Alan Webber
950672,2,Ronald S. Trujillo
950672,3,Joseph M. Maestas
950672,4,Peter N. Ives
950672,5,Kate I. Noble
950672,6,$UNDERVOTE
786531,1,Peter N. Ives
786531,2,$UNDERVOTE
786531,3,$UNDERVOTE
786531,4,$UNDERVOTE
786531,5,$UNDERVOTE
786531,6,$UNDERVOTE
853277,1,Alan Webber
853277,2,Ronald S. Trujillo
853277,3,Kate I. Noble
853277,4,Joseph M. Maestas
853277,5,Peter N. Ives
853277,6,$UNDERVOTE
894414,1,Kate I. Noble
894414,2,Ronald S. Trujillo
894414,3,Joseph M. Maestas
894414,4,Peter N. Ives
894414,5,Alan Webber
894414,6,$UNDERVOTE
310013,1,Alan Webber
310013,2,Peter N. Ives
310013,3,Kate I. Noble
310013,4,Ronald S. Trujillo
310013,5,Joseph M. Maestas
310013,6,$UNDERVOTE
472759,1,Kate I. Noble
472759,2,Joseph M. Maestas
472759,3,Ronald S. Trujillo
472759,4,Peter N. Ives
472759,5,Alan Webber
472759,6,$UNDERVOTE
807421,1,Alan Webber
807421,2,Kate I. Noble
807421,3,Peter N. Ives
807421,4,$UNDERVOTE
807421,5,$UNDERVOTE
807421,6,$UNDERVOTE
968170,1,Kate I. Noble
968170,2,Ronald S. Trujillo
968170,3,Joseph M. Maestas
968170,4,Peter N. Ives
968170,5,Alan Webber
968170,6,$UNDERVOTE
279485,1,Alan Webber
279485,2,Joseph M. Maestas
279485,3,Kate I. Noble
279485,4,$UNDERVOTE
279485,5,$UNDERVOTE
279485,6,$UNDERVOTE
265964,1,Kate I. Noble
265964,2,Peter N. Ives
265964,3,Alan Webber
265964,4,Ronald S. Trujillo
265964,5,Joseph M. Maestas
265964,6,$UNDERVOTE
846945,1,Alan Webber
846945,2,Joseph M. Maestas
846945,3,Kate I. Noble
846945,4,Peter N. Ives
846945,5,Ronald S. Trujillo
846945,6,$UNDERVOTE
306362,1,Alan Webber
306362,2,Ronald S. Trujillo
306362,3,Peter N. Ives
306362,4,Joseph M. Maestas
306362,5,Kate I. Noble
306362,6,$UNDERVOTE
552184,1,Alan Webber
552184,2,Peter N. Ives
552184,3,Joseph M. Maestas
552184,4,Kate I. Noble
552184,5,$UNDERVOTE
552184,6,$UNDERVOTE
446142,1,Alan Webber
446142,2,Kate I. Noble
446142,3,Joseph M. Maestas
446142,4,Peter N. Ives
446142,5,Ronald S. Trujillo
446142,6,$UNDERVOTE
740531,1,Kate I. Noble
740531,2,Joseph M. Maestas
740531,3,Ronald S. Trujillo
740531,4,Peter N. Ives
740531,5,Alan Webber
740531,6,$UNDERVOTE
226466,1,Alan Webber
226466,2,Peter N. Ives
226466,3,Joseph M. Maestas
226466,4,Ronald S. Trujillo
226466,5,Kate I. Noble
226466,6,$UNDERVOTE
16295,1,Alan Webber
16295,2,Peter N. Ives
16295,3,Kate I. Noble
16295,4,$UNDERVOTE
16295,5,$UNDERVOTE
16295,6,$UNDERVOTE
33635,1,Alan Webber
33635,2,Peter N. Ives
33635,3,Kate I. Noble
33635,4,Joseph M. Maestas
33635,5,Ronald S. Trujillo
33635,6,$UNDERVOTE
984296,1,Alan Webber
984296,2,$UNDERVOTE
984296,3,$UNDERVOTE
984296,4,$UNDERVOTE
984296,5,$UNDERVOTE
984296,6,$UNDERVOTE
399374,1,Alan Webber
399374,2,$UNDERVOTE
399374,3,$UNDERVOTE
399374,4,$UNDERVOTE
399374,5,$UNDERVOTE
399374,6,$UNDERVOTE
694670,1,Alan Webber
694670,2,Joseph M. Maestas
694670,3,Ronald S. Trujillo
694670,4,Kate I. Noble
694670,5,Peter N. Ives
694670,6,$UNDERVOTE
26847,1,Alan Webber
26847,2,Kate I. Noble
26847,3,Ronald S. Trujillo
26847,4,Peter N. Ives
26847,5,Joseph M. Maestas
26847,6,$UNDERVOTE
6106,1,Peter N. Ives
6106,2,Joseph M. Maestas
6106,3,Kate I. Noble
6106,4,Ronald S. Trujillo
6106,5,Alan Webber
6106,6,$UNDERVOTE
470746,1,Kate I. Noble
470746,2,Peter N. Ives
470746,3,Joseph M. Maestas
470746,4,Alan Webber
470746,5,Ronald S. Trujillo
470746,6,$UNDERVOTE
907068,1,Alan Webber
907068,2,Kate I. Noble
907068,3,Joseph M. Maestas
907068,4,$UNDERVOTE
907068,5,$UNDERVOTE
907068,6,$UNDERVOTE
927308,1,Peter N. Ives
927308,2,$UNDERVOTE
927308,3,$UNDERVOTE
927308,4,$UNDERVOTE
927308,5,$UNDERVOTE
927308,6,$UNDERVOTE
547847,1,Alan Webber
547847,2,Joseph M. Maestas
547847,3,Peter N. Ives
547847,4,Ronald S. Trujillo
547847,5,Kate I. Noble
547847,6,$UNDERVOTE
16302,1,Alan Webber
16302,2,Kate I. Noble
16302,3,Peter N. Ives
16302,4,$UNDERVOTE
16302,5,$UNDERVOTE
